image_id,split,mask_type,mask_path,status,width,height,mode,unique_pixel_values,pixel_min,pixel_max,foreground_pixels,total_pixels,foreground_percentage
IDRiD_71,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_71_HE.tif,AVAILABLE,4288,2848,P,2,0,1,50940,12212224,0.41712303999664596
IDRiD_71,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_71_EX.tif,AVAILABLE,4288,2848,P,2,0,1,282256,12212224,2.311257965789032
IDRiD_71,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_71_SE.tif,AVAILABLE,4288,2848,P,2,0,1,18081,12212224,0.14805657020375648
IDRiD_71,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_71_OD.tif,AVAILABLE,4288,2848,P,2,0,1,182258,12212224,1.4924226741992286
IDRiD_72,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_72_MA.tif,AVAILABLE,4288,2848,P,2,0,1,8355,12212224,0.06841505691346637
IDRiD_72,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_72_HE.tif,AVAILABLE,4288,2848,P,2,0,1,8454,12212224,0.06922572006540331
IDRiD_72,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_72_EX.tif,AVAILABLE,4288,2848,P,2,0,1,164636,12212224,1.3481246331544525
IDRiD_72,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_72_SE.tif,AVAILABLE,4288,2848,P,2,0,1,16079,12212224,0.1316631597979205
IDRiD_72,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_72_OD.tif,AVAILABLE,4288,2848,P,2,0,1,168797,12212224,1.3821970510858628
IDRiD_73,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_73_MA.tif,AVAILABLE,4288,2848,P,2,0,1,10305,12212224,0.08438266445161831
IDRiD_73,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_73_HE.tif,AVAILABLE,4288,2848,P,2,0,1,25636,12212224,0.20992081376823746
IDRiD_73,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_73_EX.tif,AVAILABLE,4288,2848,P,2,0,1,10821,12212224,0.08860793906171391
IDRiD_73,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_73_SE.tif,AVAILABLE,4288,2848,P,2,0,1,31729,12212224,0.2598134459374476
IDRiD_73,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_73_OD.tif,AVAILABLE,4288,2848,P,2,0,1,244291,12212224,2.0003809297962434
IDRiD_74,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_74_MA.tif,AVAILABLE,4288,2848,P,2,0,1,17343,12212224,0.14201344488931747
IDRiD_74,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_74_HE.tif,AVAILABLE,4288,2848,P,2,0,1,101462,12212224,0.8308232800184471
IDRiD_74,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_74_EX.tif,AVAILABLE,4288,2848,P,2,0,1,26025,12212224,0.2131061467591816
IDRiD_74,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_74_SE.tif,AVAILABLE,4288,2848,P,2,0,1,11730,12212224,0.09605130072949858
IDRiD_74,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_74_OD.tif,AVAILABLE,4288,2848,P,2,0,1,148371,12212224,1.2149384092528928
IDRiD_75,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_75_MA.tif,AVAILABLE,4288,2848,P,2,0,1,25490,12212224,0.20872529033204762
IDRiD_75,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_75_HE.tif,AVAILABLE,4288,2848,P,2,0,1,144770,12212224,1.1854515606657723
IDRiD_75,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_75_EX.tif,AVAILABLE,4288,2848,P,2,0,1,20253,12212224,0.1658420284462519
IDRiD_75,test,Soft Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\4. Soft Exudates\IDRiD_75_SE.tif,AVAILABLE,4288,2848,P,2,0,1,14068,12212224,0.11519605274190843
IDRiD_75,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_75_OD.tif,AVAILABLE,4288,2848,P,2,0,1,153862,12212224,1.2599015543769914
IDRiD_76,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_76_MA.tif,AVAILABLE,4288,2848,P,2,0,1,25151,12212224,0.20594938317541506
IDRiD_76,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_76_HE.tif,AVAILABLE,4288,2848,P,2,0,1,81162,12212224,0.6645963912879423
IDRiD_76,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_76_EX.tif,AVAILABLE,4288,2848,P,2,0,1,71267,12212224,0.583571018677679
IDRiD_76,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_76,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_76_OD.tif,AVAILABLE,4288,2848,P,2,0,1,214117,12212224,1.7533006273058864
IDRiD_77,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_77_MA.tif,AVAILABLE,4288,2848,P,2,0,1,12850,12212224,0.10522243941807816
IDRiD_77,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_77_HE.tif,AVAILABLE,4288,2848,P,2,0,1,37789,12212224,0.30943585705601206
IDRiD_77,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_77_EX.tif,AVAILABLE,4288,2848,P,2,0,1,99236,12212224,0.8125956418748952
IDRiD_77,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_77,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_77_OD.tif,AVAILABLE,4288,2848,P,2,0,1,203117,12212224,1.6632269437573368
IDRiD_78,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_78_MA.tif,AVAILABLE,4288,2848,P,2,0,1,14364,12212224,0.11761985368103303
IDRiD_78,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_78_HE.tif,AVAILABLE,4288,2848,P,2,0,1,64753,12212224,0.5302310209835653
IDRiD_78,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_78_EX.tif,AVAILABLE,4288,2848,P,2,0,1,94566,12212224,0.7743552689501929
IDRiD_78,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_78,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_78_OD.tif,AVAILABLE,4288,2848,P,2,0,1,231959,12212224,1.8994001420216333
IDRiD_79,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_79_MA.tif,AVAILABLE,4288,2848,P,2,0,1,20921,12212224,0.17131195759265472
IDRiD_79,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_79_HE.tif,AVAILABLE,4288,2848,P,2,0,1,114139,12212224,0.9346291060498071
IDRiD_79,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_79_EX.tif,AVAILABLE,4288,2848,P,2,0,1,327387,12212224,2.680813912355358
IDRiD_79,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_79,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_79_OD.tif,AVAILABLE,4288,2848,P,2,0,1,192370,12212224,1.5752249549304043
IDRiD_80,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_80_MA.tif,AVAILABLE,4288,2848,P,2,0,1,689,12212224,0.0056418879968136845
IDRiD_80,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_80_HE.tif,AVAILABLE,4288,2848,P,2,0,1,17227,12212224,0.14106357695371458
IDRiD_80,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_80_EX.tif,AVAILABLE,4288,2848,P,2,0,1,6964,12212224,0.057024830202917993
IDRiD_80,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_80,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_80_OD.tif,AVAILABLE,4288,2848,P,2,0,1,194183,12212224,1.5900707356825423
IDRiD_81,test,Microaneurysms,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\1. Microaneurysms\IDRiD_81_MA.tif,AVAILABLE,4288,2848,P,2,0,1,12327,12212224,0.10093984519117893
IDRiD_81,test,Haemorrhages,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\2. Haemorrhages\IDRiD_81_HE.tif,AVAILABLE,4288,2848,P,2,0,1,46158,12212224,0.3779655532030857
IDRiD_81,test,Hard Exudates,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\3. Hard Exudates\IDRiD_81_EX.tif,AVAILABLE,4288,2848,RGBA,2,0,255,12525142,48848896,25.64058356610557
IDRiD_81,test,Soft Exudates,MISSING,MISSING,,,,,,,,,
IDRiD_81,test,Optic Disc,D:\RetinaGuard_Data\idrid\A. Segmentation\2. All Segmentation Groundtruths\b. Testing Set\5. Optic Disc\IDRiD_81_OD.tif,AVAILABLE,4288,2848,P,2,0,1,213642,12212224,1.7494110818799262
